Website,IP Address,CDN Server
mercadolibre.com.ar,15.197.170.90,a35f64fceb718ad27.awsglobalaccelerator.com
hotmail.com,204.79.197.212,a-0010.a-msedge.net
linode.com,23.205.255.234,a23-205-255-234.deploy.static.akamaitechnologies.com
dynatrace.com,3.86.117.223,ec2-3-86-117-223.compute-1.amazonaws.com
ryanair.com,204.74.99.100,crs.ultradns.net
businesswire.com,184.26.205.34,a184-26-205-34.deploy.static.akamaitechnologies.com
eporner.com,94.75.220.1,www.eporner.com
caixa.gov.br,200.201.166.253,cassiopeia.caixa.gov.br
cbc.ca,23.76.48.143,a23-76-48-143.deploy.static.akamaitechnologies.com
macys.com,104.79.84.218,a104-79-84-218.deploy.static.akamaitechnologies.com
creditkarma.com,23.47.13.218,a23-47-13-218.deploy.static.akamaitechnologies.com
interia.pl,217.74.75.90,www.interia.pl
si.com,44.241.188.24,ec2-44-241-188-24.us-west-2.compute.amazonaws.com
francetvinfo.fr,193.57.128.103,garel.src.ftven.net
vkuseraudio.net,87.240.129.187,srv187-129-240-87.vk.com
ovh.net,54.39.46.56,www.ovh.fr
psychologytoday.com,34.194.87.242,ec2-34-194-87-242.compute-1.amazonaws.com
ubi.com,18.235.178.112,ec2-18-235-178-112.compute-1.amazonaws.com
geeksforgeeks.org,34.49.233.224,224.233.49.34.bc.googleusercontent.com
bol.com,34.36.121.47,47.121.36.34.bc.googleusercontent.com
chartbeat.com,3.164.92.104,server-3-164-92-104.yto53.r.cloudfront.net
immunet.com,107.20.234.220,ec2-107-20-234-220.compute-1.amazonaws.com
tagesschau.de,34.110.152.241,241.152.110.34.bc.googleusercontent.com
marca.com,34.147.120.111,111.120.147.34.bc.googleusercontent.com
fortune.com,3.164.92.89,server-3-164-92-89.yto53.r.cloudfront.net
datadome.co,18.245.96.83,server-18-245-96-83.yto50.r.cloudfront.net
leparisien.fr,52.223.41.196,a10176a7737cce5af.awsglobalaccelerator.com
no-ip.com,158.247.7.199,www.no-ip.com
tplinkcloud.com,54.145.244.33,ec2-54-145-244-33.compute-1.amazonaws.com
ndtv.com,23.10.161.162,a23-10-161-162.deploy.static.akamaitechnologies.com
riotgames.com,184.25.76.9,a184-25-76-9.deploy.static.akamaitechnologies.com
gofundme.com,18.67.39.34,server-18-67-39-34.yto50.r.cloudfront.net
moneycontrol.com,23.223.17.169,a23-223-17-169.deploy.static.akamaitechnologies.com
infobae.com,23.47.51.117,a23-47-51-117.deploy.static.akamaitechnologies.com
olx.com.br,13.33.165.43,server-13-33-165-43.yto50.r.cloudfront.net
epicgames.dev,52.22.16.149,ec2-52-22-16-149.compute-1.amazonaws.com
quizizz.com,18.67.39.104,server-18-67-39-104.yto50.r.cloudfront.net
appier.net,35.241.60.58,58.60.241.35.bc.googleusercontent.com
betweendigital.com,88.212.241.122,cp.betweendigital.com
screenrant.com,34.202.200.131,ec2-34-202-200-131.compute-1.amazonaws.com
sportybet.com,3.127.86.12,ec2-3-127-86-12.eu-central-1.compute.amazonaws.com
as.com,23.223.17.170,a23-223-17-170.deploy.static.akamaitechnologies.com
terra.com.br,208.84.244.116,www.terra.com.br
goal.com,34.247.221.225,ec2-34-247-221-225.eu-west-1.compute.amazonaws.com
sportskeeda.com,52.76.120.119,ec2-52-76-120-119.ap-southeast-1.compute.amazonaws.com
bfmtv.com,54.77.17.11,ec2-54-77-17-11.eu-west-1.compute.amazonaws.com
eepurl.com,23.10.128.151,a23-10-128-151.deploy.static.akamaitechnologies.com
abc.net.au,23.5.99.87,a23-5-99-87.deploy.static.akamaitechnologies.com
gsmarena.com,148.251.96.211,www.gsmarena.com
rayjump.com,52.74.75.111,ec2-52-74-75-111.ap-southeast-1.compute.amazonaws.com
meethue.com,34.120.225.113,113.225.120.34.bc.googleusercontent.com
agora.io,52.8.151.151,ec2-52-8-151-151.us-west-1.compute.amazonaws.com
company-target.com,18.67.17.61,server-18-67-17-61.yto50.r.cloudfront.net
news18.com,23.223.17.172,a23-223-17-172.deploy.static.akamaitechnologies.com
presage.io,217.70.184.55,webredir.gandi.net
constantcontact.com,208.75.122.14,www.constantcontact.com
ouest-france.fr,217.70.184.38,webredir.vip.gandi.net
lg.com,76.223.18.25,a963ad13f5e2e46d5.awsglobalaccelerator.com
marketwatch.com,3.164.92.127,server-3-164-92-127.yto53.r.cloudfront.net
adrta.com,18.205.13.71,ec2-18-205-13-71.compute-1.amazonaws.com
coupang.com,13.33.165.112,server-13-33-165-112.yto50.r.cloudfront.net
psu.edu,75.2.126.119,ae950571d3a4efa3f.awsglobalaccelerator.com
n-tv.de,13.226.22.39,server-13-226-22-39.ord51.r.cloudfront.net
cspserver.net,34.251.54.131,ec2-34-251-54-131.eu-west-1.compute.amazonaws.com
cloud.com,54.86.126.30,ec2-54-86-126-30.compute-1.amazonaws.com
wshareit.com,159.138.103.42,ecs-159-138-103-42.compute.hwclouds-dns.com
hulu.com,23.46.228.176,a23-46-228-176.deploy.static.akamaitechnologies.com
google.ru,142.251.32.67,yyz12s07-in-f3.1e100.net
xhcdn.com,88.208.5.209,creditsor.cz
lanacion.com.ar,190.221.3.83,host83.190-221-3.telmex.net.ar
kleinanzeigen.de,3.77.159.230,ec2-3-77-159-230.eu-central-1.compute.amazonaws.com
20minutos.es,3.164.92.125,server-3-164-92-125.yto53.r.cloudfront.net
wps.com,114.119.186.87,ecs-114-119-186-87.compute.hwclouds-dns.com
docomo.ne.jp,35.71.162.15,a573726f0373a9f54.awsglobalaccelerator.com
dafont.com,87.98.168.164,www.dafont.com
leboncoin.fr,18.245.96.17,server-18-245-96-17.yto50.r.cloudfront.net
elconfidencial.com,107.154.106.101,107.154.106.101.ip.incapdns.net
dw.com,194.55.26.46,hoelderlin.dwelle.de
olx.pl,13.33.165.58,server-13-33-165-58.yto50.r.cloudfront.net
finn.no,35.228.105.46,46.105.228.35.bc.googleusercontent.com
udn.com,23.5.108.11,a23-5-108-11.deploy.static.akamaitechnologies.com
ad.nl,23.205.255.235,a23-205-255-235.deploy.static.akamaitechnologies.com
india.com,23.205.255.236,a23-205-255-236.deploy.static.akamaitechnologies.com
dsp-redirect.com,178.63.101.246,static.246.101.63.178.clients.your-server.de
sendgrid.net,167.89.123.54,o16789123x54.outbound-mail.sendgrid.net
amazon.com.tr,52.95.114.104,www.amazon.com.tr
vg.no,195.88.55.16,www.vg.no
datto.com,23.49.93.121,a23-49-93-121.deploy.static.akamaitechnologies.com
flashscore.com,34.96.84.62,62.84.96.34.bc.googleusercontent.com
bmj.com,13.33.165.108,server-13-33-165-108.yto50.r.cloudfront.net
sportingbet.com,195.72.135.91,backgammon.betoto.com
nu.nl,23.205.255.238,a23-205-255-238.deploy.static.akamaitechnologies.com
dmm.co.jp,13.248.196.236,a625220b68a39b252.awsglobalaccelerator.com
mmechocaptiveportal.com,3.225.32.146,ec2-3-225-32-146.compute-1.amazonaws.com
wowhead.com,18.67.39.98,server-18-67-39-98.yto50.r.cloudfront.net
pornpics.com,213.174.149.180,w6r.vthumbs.com
jw.org,184.25.77.59,a184-25-77-59.deploy.static.akamaitechnologies.com
rightmove.co.uk,185.220.162.23,ext-pool2-23.rightmove.com
coursera.org,18.67.39.102,server-18-67-39-102.yto50.r.cloudfront.net
itmedia.co.jp,52.68.100.106,ec2-52-68-100-106.ap-northeast-1.compute.amazonaws.com
evernote.com,34.128.169.110,110.169.128.34.bc.googleusercontent.com
gazzetta.it,34.34.105.97,97.105.34.34.bc.googleusercontent.com
zdnet.com,34.149.132.124,124.132.149.34.bc.googleusercontent.com
mercadolibre.com.mx,3.164.92.46,server-3-164-92-46.yto53.r.cloudfront.net
ynet.co.il,23.216.81.119,a23-216-81-119.deploy.static.akamaitechnologies.com
mongodb.com,15.197.135.80,af09550846fd84114.awsglobalaccelerator.com
rule34video.com,190.115.31.243,ddos-guard.net
livescore.com,34.117.66.109,109.66.117.34.bc.googleusercontent.com
avsxappcaptiveportal.com,52.86.63.131,ec2-52-86-63-131.compute-1.amazonaws.com
hitomi.la,91.208.162.205,a1.myhost.com
dan.com,23.205.255.235,a23-205-255-235.deploy.static.akamaitechnologies.com
espncricinfo.com,52.77.200.174,ec2-52-77-200-174.ap-southeast-1.compute.amazonaws.com
magazineluiza.com.br,18.67.17.65,server-18-67-17-65.yto50.r.cloudfront.net
fb.watch,31.13.80.8,edge-star-shv-01-yyz1.facebook.com
excite.co.jp,52.193.247.45,ec2-52-193-247-45.ap-northeast-1.compute.amazonaws.com
sciencedaily.com,13.33.165.67,server-13-33-165-67.yto50.r.cloudfront.net
ixbt.com,91.208.42.67,www.ixbt.com
ddns.net,158.247.7.206,freedns.noip.com
tribunnews.com,3.164.92.8,server-3-164-92-8.yto53.r.cloudfront.net
youporn.com,66.254.114.79,reflectededge.reflected.net
yandexadexchange.net,77.88.21.90,bs.yandex.ru
skyhigh.cloud,3.11.206.231,ec2-3-11-206-231.eu-west-2.compute.amazonaws.com
hln.be,23.205.255.238,a23-205-255-238.deploy.static.akamaitechnologies.com
mundodeportivo.com,213.4.81.197,197.red-213-4-81.customer.static.ccgg.telefonica.net
indiamart.com,35.190.37.46,46.37.190.35.bc.googleusercontent.com
redtube.com,66.254.114.238,reflectededge.reflected.net
ucla.edu,3.33.167.235,a616c14e18bdb0adf.awsglobalaccelerator.com
cricbuzz.com,35.200.167.142,142.167.200.35.bc.googleusercontent.com
marktplaats.nl,18.245.96.27,server-18-245-96-27.yto50.r.cloudfront.net
makemytrip.com,15.197.238.104,a23be7b322711efc4.awsglobalaccelerator.com
getpocket.com,13.33.165.35,server-13-33-165-35.yto50.r.cloudfront.net
samsungknox.com,54.76.134.103,ec2-54-76-134-103.eu-west-1.compute.amazonaws.com
ukr.net,35.186.218.67,67.218.186.35.bc.googleusercontent.com
hepsiburada.com,85.111.45.200,85.111.45.200.dynamic.ttnet.com.tr
argos.co.uk,23.45.46.174,a23-45-46-174.deploy.static.akamaitechnologies.com
myntra.com,23.216.80.225,a23-216-80-225.deploy.static.akamaitechnologies.com
n-able.com,54.202.198.125,ec2-54-202-198-125.us-west-2.compute.amazonaws.com
meesho.com,34.160.148.59,59.148.160.34.bc.googleusercontent.com
ladepeche.fr,212.95.74.60,ldi-vip.sdv.fr
tvn24.pl,13.33.165.117,server-13-33-165-117.yto50.r.cloudfront.net
byjus.com,34.36.4.163,163.4.36.34.bc.googleusercontent.com
coomer.su,190.115.31.47,ddos-guard.net
partners-show.com,138.201.121.137,revopush.com.t.push.house
mbga.jp,35.79.47.199,ec2-35-79-47-199.ap-northeast-1.compute.amazonaws.com
avira.com,52.58.28.12,ec2-52-58-28-12.eu-central-1.compute.amazonaws.com
kemono.su,190.115.16.14,ddos-guard.net
umn.edu,134.84.223.68,www-v.oit.umn.edu
naukri.com,23.44.205.202,a23-44-205-202.deploy.static.akamaitechnologies.com
novinky.cz,77.75.76.151,www.novinky.cz
russianfood.com,139.162.182.69,li1499-69.members.linode.com
dlsite.com,210.140.64.86,210-140-64-86.henry.jp-east.compute.idcfcloud.net
medicalnewstoday.com,18.67.17.80,server-18-67-17-80.yto50.r.cloudfront.net
xnxx-cdn.com,127.0.0.1,localhost
pluto.tv,52.5.139.236,ec2-52-5-139-236.compute-1.amazonaws.com
unifi-ai.com,35.244.131.207,207.131.244.35.bc.googleusercontent.com
ilmessaggero.it,34.149.236.87,87.236.149.34.bc.googleusercontent.com
youjizz.com,66.254.114.242,reflectededge.reflected.net
thisvid.com,88.208.57.223,mail.thisvid.com
cardgames.io,18.67.39.13,server-18-67-39-13.yto50.r.cloudfront.net
algolia.net,103.254.154.6,c1-sg-1.algolia.io
sanook.com,203.151.133.2,2.134.151.203.sta.inet.co.th
nikkansports.com,18.67.39.53,server-18-67-39-53.yto50.r.cloudfront.net
iltalehti.fi,13.33.165.38,server-13-33-165-38.yto50.r.cloudfront.net
turkiye.gov.tr,94.55.118.33,www.turkiye.gov.tr
subito.it,184.84.41.189,a184-84-41-189.deploy.static.akamaitechnologies.com
tds.net,216.165.153.4,h216-165-153-4.mdsnwi.tisp.static.tds.net
sciencemag.org,52.8.62.150,ec2-52-8-62-150.us-west-1.compute.amazonaws.com
pornhub.org,66.254.114.41,reflectededge.reflected.net
xvideos-cdn.com,127.0.0.1,localhost
twilio.com,52.6.206.82,ec2-52-6-206-82.compute-1.amazonaws.com
weathernews.jp,3.164.92.33,server-3-164-92-33.yto53.r.cloudfront.net
justdial.com,23.10.147.253,a23-10-147-253.deploy.static.akamaitechnologies.com
fanpage.it,54.194.191.249,ec2-54-194-191-249.eu-west-1.compute.amazonaws.com
syosetu.com,203.137.166.217,203-137-166-217.kelvin.jp-east-2.compute.idcfcloud.net
cronista.com,119.8.79.14,ecs-119-8-79-14.compute.hwclouds-dns.com
granbluefantasy.jp,18.65.229.59,server-18-65-229-59.sea73.r.cloudfront.net
expedia.com,23.201.183.113,a23-201-183-113.deploy.static.akamaitechnologies.com
protothema.gr,23.223.17.172,a23-223-17-172.deploy.static.akamaitechnologies.com
mangabuff.ru,190.115.16.11,ddos-guard.net
ptt.cc,140.112.172.1,a.ptt.cc
otomoto.pl,75.2.8.141,a3b25dfd9cd0affa3.awsglobalaccelerator.com
eltiempo.es,34.241.233.251,ec2-34-241-233-251.eu-west-1.compute.amazonaws.com
elsevier.com,34.243.46.252,ec2-34-243-46-252.eu-west-1.compute.amazonaws.com
trello.com,18.67.39.17,server-18-67-39-17.yto50.r.cloudfront.net
uci.edu,52.33.114.235,ec2-52-33-114-235.us-west-2.compute.amazonaws.com
manoramaonline.com,23.206.48.48,a23-206-48-48.deploy.static.akamaitechnologies.com
smi2.net,82.202.225.240,smi2adm2-1.ssel27.imcmdb.net
blic.rs,75.2.55.181,a6c399d59f32b2791.awsglobalaccelerator.com
gbnews.com,54.243.223.181,ec2-54-243-223-181.compute-1.amazonaws.com
eenadu.net,65.2.52.30,ec2-65-2-52-30.ap-south-1.compute.amazonaws.com
game8.jp,54.249.223.29,ec2-54-249-223-29.ap-northeast-1.compute.amazonaws.com
secureserver.net,208.109.192.71,71.192.109.208.host.secureserver.net
gamewith.jp,18.67.17.118,server-18-67-17-118.yto50.r.cloudfront.net
property24.com,80.88.11.43,www.property24.com
mat6tube.com,185.73.220.204,hs0271.hostiservices.com
fantia.jp,35.241.8.68,68.8.241.35.bc.googleusercontent.com
simpcity.su,186.2.163.153,ddos-guard.net
cityheaven.net,57.181.221.172,ec2-57-181-221-172.ap-northeast-1.compute.amazonaws.com
rakuten-sec.co.jp,23.217.177.33,a23-217-177-33.deploy.static.akamaitechnologies.com
amagi.tv,52.216.51.5,s3-website-us-east-1.amazonaws.com
zozo.jp,23.205.255.235,a23-205-255-235.deploy.static.akamaitechnologies.com
programme-tv.net,52.31.223.244,ec2-52-31-223-244.eu-west-1.compute.amazonaws.com
lausd.net,204.108.65.8,persweb2.lausd.net
mechacomic.jp,3.115.200.147,ec2-3-115-200-147.ap-northeast-1.compute.amazonaws.com
tarafdari.com,5.144.134.70,5-144-134-70.static.hostiran.name
ifilo.net,Error,Error
saednews.com,45.156.187.8,mail.eshraghtrans.com
nintendo.com,3.218.0.127,ec2-3-218-0-127.compute-1.amazonaws.com
69shuba.cx,3.132.116.82,ec2-3-132-116-82.us-east-2.compute.amazonaws.com
livehindustan.com,23.205.255.239,a23-205-255-239.deploy.static.akamaitechnologies.com
aajtak.in,23.57.90.73,a23-57-90-73.deploy.static.akamaitechnologies.com
daily.co.jp,203.137.179.12,203-137-179-12.jp-east-2.compute.idcfcloud.com
nps.gov,52.6.8.53,ec2-52-6-8-53.compute-1.amazonaws.com
superhosting.bg,193.107.69.100,host-193-107-69-100.superhosting.bg
deezer.com,18.67.17.86,server-18-67-17-86.yto50.r.cloudfront.net
carwale.com,3.164.92.128,server-3-164-92-128.yto53.r.cloudfront.net
hochi.news,18.67.39.112,server-18-67-39-112.yto50.r.cloudfront.net
typekit.com,54.197.243.161,ec2-54-197-243-161.compute-1.amazonaws.com
joyclub.de,80.237.186.220,www.joyclub.de
livescore.in,35.190.63.169,169.63.190.35.bc.googleusercontent.com
cedexis-test.com,34.36.60.145,145.60.36.34.bc.googleusercontent.com
nicovideo.jp,18.245.96.125,server-18-245-96-125.yto50.r.cloudfront.net
fabswingers.com,54.73.112.30,ec2-54-73-112-30.eu-west-1.compute.amazonaws.com
trellix.com,34.149.146.46,46.146.149.34.bc.googleusercontent.com
www.gob.mx,23.205.255.239,a23-205-255-239.deploy.static.akamaitechnologies.com
netkeiba.com,54.168.122.239,ec2-54-168-122-239.ap-northeast-1.compute.amazonaws.com
imgsrc.ru,185.178.208.177,ddos-guard.net
kakuyomu.jp,18.67.39.120,server-18-67-39-120.yto50.r.cloudfront.net
xxxvideo.link,109.206.176.68,109.206.176.68.serverel.net
sports.kz,190.115.31.161,ddos-guard.net
bikewale.com,3.164.92.44,server-3-164-92-44.yto53.r.cloudfront.net
fitbit.com,34.149.183.214,214.183.149.34.bc.googleusercontent.com
onelink.me,3.164.92.17,server-3-164-92-17.yto53.r.cloudfront.net
xpaja.net,15.235.84.97,mail.xpaja.net
one.com,195.47.247.9,www.one.com
ecnavi.jp,3.164.97.12,server-3-164-97-12.yto53.r.cloudfront.net
confirmtkt.com,3.108.77.87,ec2-3-108-77-87.ap-south-1.compute.amazonaws.com
aljazeera.com,51.21.9.5,ec2-51-21-9-5.eu-north-1.compute.amazonaws.com
sexemodel.com,46.28.204.189,hosted-by.solarcom.ch
geocities.com,76.223.84.192,a7de0457831fd11f7.awsglobalaccelerator.com
promiedos.com.ar,205.234.134.162,server.promiedos.com.ar
flashscore.com.br,35.190.63.169,169.63.190.35.bc.googleusercontent.com
fabguys.com,34.255.49.220,ec2-34-255-49-220.eu-west-1.compute.amazonaws.com
grapee.jp,27.133.137.38,grape12.csdsol.com
wapbold.net,141.94.196.177,ns31546331.ip-141-94-196.eu
nosv.org,18.182.110.88,ec2-18-182-110-88.ap-northeast-1.compute.amazonaws.com
salonboard.com,23.205.255.234,a23-205-255-234.deploy.static.akamaitechnologies.com
xxx18hot.com,51.158.153.245,51-158-153-245.rev.poneytelecom.eu
cam.ac.uk,Error,Error
jra.jp,23.205.255.234,a23-205-255-234.deploy.static.akamaitechnologies.com
pmkisan.gov.in,34.93.80.85,85.80.93.34.bc.googleusercontent.com
girlschannel.net,35.72.140.25,ec2-35-72-140-25.ap-northeast-1.compute.amazonaws.com
g.co,172.217.165.14,yyz12s06-in-f14.1e100.net
craigslist.org,208.82.238.129,www.craigslist.org
geny.com,34.120.195.169,169.195.120.34.bc.googleusercontent.com
dto.jp,52.199.89.136,ec2-52-199-89-136.ap-northeast-1.compute.amazonaws.com
enabiz.gov.tr,212.175.172.9,enabiz.saglik.gov.tr
sarkariresult.com,18.245.96.128,server-18-245-96-128.yto50.r.cloudfront.net
flashscore.fr,35.190.63.169,169.63.190.35.bc.googleusercontent.com
boatrace.jp,184.26.180.193,a184-26-180-193.deploy.static.akamaitechnologies.com
mega.nz,31.216.144.5,31-216-144-5.ip.dclux.com
staseraintv.com,62.149.128.157,mxd8.aruba.it
funinexchange.com,3.9.44.35,ec2-3-9-44-35.eu-west-2.compute.amazonaws.com
com.se,193.13.133.90,imperiumcoaching.co.uk
playinexch.com,18.132.24.1,ec2-18-132-24-1.eu-west-2.compute.amazonaws.com
nic.io,99.83.155.228,ab8ed37e3b3f98a7a.awsglobalaccelerator.com
hpeprint.com,Error,Error
connatix.com,3.164.92.121,server-3-164-92-121.yto53.r.cloudfront.net
docker.io,52.44.227.212,ec2-52-44-227-212.compute-1.amazonaws.com
jetbrains.com,18.67.39.96,server-18-67-39-96.yto50.r.cloudfront.net
sun.com,138.1.33.162,ocomtld-prod.appoci.oracle.com
ftc.gov,23.196.125.227,a23-196-125-227.deploy.static.akamaitechnologies.com
tripod.com,209.202.252.105,webpub-https-proxy.bo3.lycos.com
google.com.au,142.251.32.67,yyz12s07-in-f3.1e100.net
apple-cloudkit.com,17.254.0.91,apple-cloudkit.com
acronis.com,34.120.97.237,237.97.120.34.bc.googleusercontent.com
truste.com,54.87.41.94,ec2-54-87-41-94.compute-1.amazonaws.com
tesla.com,2.18.48.207,a2-18-48-207.deploy.static.akamaitechnologies.com
figma.com,18.245.96.103,server-18-245-96-103.yto50.r.cloudfront.net
centrastage.net,54.73.64.167,ec2-54-73-64-167.eu-west-1.compute.amazonaws.com
chip.de,23.205.255.207,a23-205-255-207.deploy.static.akamaitechnologies.com
iponweb.net,18.200.1.103,ec2-18-200-1-103.eu-west-1.compute.amazonaws.com
medallia.com,18.67.17.95,server-18-67-17-95.yto50.r.cloudfront.net
app.link,18.67.39.28,server-18-67-39-28.yto50.r.cloudfront.net
threads.net,31.13.80.52,instagram-p3-shv-01-yyz1.fbcdn.net
mirror.co.uk,34.253.15.166,ec2-34-253-15-166.eu-west-1.compute.amazonaws.com
wiktionary.org,208.80.154.224,text-lb.eqiad.wikimedia.org
eff.org,173.239.79.196,vm1.eff.org
bbb.org,3.233.177.237,ec2-3-233-177-237.compute-1.amazonaws.com
qwest.net,204.147.80.94,www.qwest.net
hath.network,178.162.151.57,hosted-by.leaseweb.com
splashtop.com,44.205.66.235,ec2-44-205-66-235.compute-1.amazonaws.com
cmu.edu,128.2.42.10,CMU-VIP.ANDREW.CMU.EDU
trueconf.net,95.217.107.60,het17.de.trueconf.net
arstechnica.com,18.218.164.246,ec2-18-218-164-246.us-east-2.compute.amazonaws.com
goguardian.com,54.190.157.47,ec2-54-190-157-47.us-west-2.compute.amazonaws.com
iana.org,192.0.43.8,43-8.any.icann.org
www.nhs.uk,104.82.137.27,a104-82-137-27.deploy.static.akamaitechnologies.com
kompas.com,3.164.92.107,server-3-164-92-107.yto53.r.cloudfront.net
jwpltx.com,18.67.39.21,server-18-67-39-21.yto50.r.cloudfront.net
adswizz.com,3.251.41.252,ec2-3-251-41-252.eu-west-1.compute.amazonaws.com
fedoraproject.org,Error,Error
americanexpress.com,23.204.20.147,a23-204-20-147.deploy.static.akamaitechnologies.com
politico.com,54.145.49.234,ec2-54-145-49-234.compute-1.amazonaws.com
lequipe.fr,35.186.248.227,227.248.186.35.bc.googleusercontent.com
aka.ms,23.54.41.214,a23-54-41-214.deploy.static.akamaitechnologies.com
science.org,54.151.119.244,ec2-54-151-119-244.us-west-1.compute.amazonaws.com
jhu.edu,128.220.192.230,collaborate.johnshopkins.edu
feedburner.com,172.217.165.14,yyz12s06-in-f14.1e100.net
engadget.com,13.248.158.7,a7de0457831fd11f7.awsglobalaccelerator.com
inbake.com,54.197.119.184,ec2-54-197-119-184.compute-1.amazonaws.com
ctmail.com,216.163.188.56,commtouch.info
here.com,13.248.132.24,ace279e0937c55d3e.awsglobalaccelerator.com
canada.ca,Error,Error
symantec.com,52.13.171.212,ec2-52-13-171-212.us-west-2.compute.amazonaws.com
google.co.id,142.251.41.35,yyz12s08-in-f3.1e100.net
photobucket.com,3.164.92.72,server-3-164-92-72.yto53.r.cloudfront.net
e-volution.ai,64.176.193.135,e-volution.wpmudev.host
nba.com,34.213.106.51,ec2-34-213-106-51.us-west-2.compute.amazonaws.com
keplr.app,99.83.190.102,aacb0a264e514dd48.awsglobalaccelerator.com
mparticle.com,18.207.35.54,ec2-18-207-35-54.compute-1.amazonaws.com
kernel.org,139.178.84.217,dfw.source.kernel.org
si.edu,160.111.244.22,www.nmnh.si.edu
letsencrypt.org,34.234.106.80,ec2-34-234-106-80.compute-1.amazonaws.com
