Website,CDN_Server_1,CDN_Server_2,CDN_Server_3,CDN_Server_4,CDN_Server_5,CDN_Server_6,CDN_Server_7,CDN_Server_8,CDN_Server_9,CDN_Server_10,CDN_Server_11,CDN_Server_12,CDN_Server_13
stripe.com,ec2-52-86-4-21.compute-1.amazonaws.com,ec2-3-229-145-172.compute-1.amazonaws.com,ec2-52-40-139-248.us-west-2.compute.amazonaws.com,ec2-13-228-68-255.ap-southeast-1.compute.amazonaws.com,ec2-54-179-176-233.ap-southeast-1.compute.amazonaws.com,ec2-3-90-98-12.compute-1.amazonaws.com,ec2-3-106-27-78.ap-southeast-2.compute.amazonaws.com,ec2-35-166-203-173.us-west-2.compute.amazonaws.com,ec2-54-162-8-126.compute-1.amazonaws.com,ec2-34-252-74-21.eu-west-1.compute.amazonaws.com,ec2-52-215-231-162.eu-west-1.compute.amazonaws.com,,
pubmatic.com,server-13-32-99-59.fra60.r.cloudfront.net,server-54-192-51-104.yul62.r.cloudfront.net,server-18-239-50-101.ams58.r.cloudfront.net,server-108-156-133-49.sin2.r.cloudfront.net,server-18-245-162-39.lhr5.r.cloudfront.net,server-18-65-244-16.syd3.r.cloudfront.net,server-18-155-202-39.sfo53.r.cloudfront.net,server-18-64-155-55.atl56.r.cloudfront.net,server-13-249-91-20.jfk52.r.cloudfront.net,server-18-67-161-13.maa51.r.cloudfront.net,server-18-155-202-118.sfo53.r.cloudfront.net,server-13-249-91-44.jfk52.r.cloudfront.net,
dailymail.co.uk,a104-123-40-174.deploy.static.akamaitechnologies.com,a104-83-196-184.deploy.static.akamaitechnologies.com,a23-221-132-210.deploy.static.akamaitechnologies.com,a23-37-16-228.deploy.static.akamaitechnologies.com,a104-99-48-228.deploy.static.akamaitechnologies.com,a23-41-170-87.deploy.static.akamaitechnologies.com,a23-54-200-199.deploy.static.akamaitechnologies.com,a184-25-192-213.deploy.static.akamaitechnologies.com,a23-35-230-35.deploy.static.akamaitechnologies.com,a23-5-111-249.deploy.static.akamaitechnologies.com,a184-25-161-10.deploy.static.akamaitechnologies.com,,
washingtonpost.com,a23-207-98-102.deploy.static.akamaitechnologies.com,a23-15-150-132.deploy.static.akamaitechnologies.com,a104-103-204-164.deploy.static.akamaitechnologies.com,a23-203-236-165.deploy.static.akamaitechnologies.com,a23-61-98-92.deploy.static.akamaitechnologies.com,a104-74-34-91.deploy.static.akamaitechnologies.com,server-18-67-17-2.yto50.r.cloudfront.net,a23-204-2-78.deploy.static.akamaitechnologies.com,a23-194-226-67.deploy.static.akamaitechnologies.com,a23-47-230-164.deploy.static.akamaitechnologies.com,a23-210-114-74.deploy.static.akamaitechnologies.com,,
steampowered.com,a23-43-113-118.deploy.static.akamaitechnologies.com,a23-203-76-5.deploy.static.akamaitechnologies.com,a104-89-226-113.deploy.static.akamaitechnologies.com,a23-76-38-100.deploy.static.akamaitechnologies.com,a23-66-227-126.deploy.static.akamaitechnologies.com,a173-223-113-143.deploy.static.akamaitechnologies.com,a23-45-100-143.deploy.static.akamaitechnologies.com,a23-62-192-121.deploy.static.akamaitechnologies.com,a184-29-116-124.deploy.static.akamaitechnologies.com,a104-74-29-147.deploy.static.akamaitechnologies.com,a23-201-165-153.deploy.static.akamaitechnologies.com,,
telegraph.co.uk,server-18-239-50-41.ams58.r.cloudfront.net,server-18-67-17-84.yto50.r.cloudfront.net,server-65-9-66-125.fra56.r.cloudfront.net,server-108-156-22-58.hel51.r.cloudfront.net,server-18-238-49-56.jfk52.r.cloudfront.net,server-108-156-22-105.hel51.r.cloudfront.net,server-65-9-66-115.fra56.r.cloudfront.net,server-18-238-49-3.jfk52.r.cloudfront.net,server-3-167-37-21.iad61.r.cloudfront.net,server-3-168-86-2.sfo5.r.cloudfront.net,server-18-238-49-45.jfk52.r.cloudfront.net,server-3-168-86-24.sfo5.r.cloudfront.net,
ibm.com,a184-87-39-19.deploy.static.akamaitechnologies.com,a95-100-66-218.deploy.static.akamaitechnologies.com,a23-207-115-36.deploy.static.akamaitechnologies.com,a104-114-107-43.deploy.static.akamaitechnologies.com,a104-103-203-62.deploy.static.akamaitechnologies.com,a23-204-19-19.deploy.static.akamaitechnologies.com,a118-215-81-142.deploy.static.akamaitechnologies.com,a184-25-64-64.deploy.static.akamaitechnologies.com,a104-68-12-92.deploy.static.akamaitechnologies.com,a104-86-93-68.deploy.static.akamaitechnologies.com,,,
adsafeprotected.com,server-52-84-90-27.lhr62.r.cloudfront.net,server-18-173-132-108.jfk52.r.cloudfront.net,server-18-244-214-42.sfo53.r.cloudfront.net,server-13-32-230-108.atl56.r.cloudfront.net,server-18-244-214-125.sfo53.r.cloudfront.net,server-99-84-203-103.lax3.r.cloudfront.net,server-18-239-50-40.ams58.r.cloudfront.net,server-52-222-144-12.mrs52.r.cloudfront.net,server-18-173-132-128.jfk52.r.cloudfront.net,server-54-192-51-19.yul62.r.cloudfront.net,server-18-66-112-50.fra56.r.cloudfront.net,server-18-164-52-40.cdg50.r.cloudfront.net,
wsj.com,server-18-67-39-23.yto50.r.cloudfront.net,server-13-225-78-79.fra2.r.cloudfront.net,server-18-239-111-42.bom54.r.cloudfront.net,server-108-138-128-119.jfk50.r.cloudfront.net,server-108-138-128-10.jfk50.r.cloudfront.net,server-108-158-32-68.syd3.r.cloudfront.net,server-65-8-161-106.sfo53.r.cloudfront.net,server-18-160-41-87.iad55.r.cloudfront.net,server-13-225-78-15.fra2.r.cloudfront.net,server-3-165-102-20.sin2.r.cloudfront.net,server-65-8-161-52.sfo53.r.cloudfront.net,server-108-156-60-37.ams1.r.cloudfront.net,
weather.com,a104-114-95-248.deploy.static.akamaitechnologies.com,a23-214-143-236.deploy.static.akamaitechnologies.com,a23-56-205-8.deploy.static.akamaitechnologies.com,a69-192-19-101.deploy.static.akamaitechnologies.com,a23-2-23-164.deploy.static.akamaitechnologies.com,a104-100-64-171.deploy.static.akamaitechnologies.com,a173-222-146-176.deploy.static.akamaitechnologies.com,a23-51-74-184.deploy.static.akamaitechnologies.com,a23-204-10-170.deploy.static.akamaitechnologies.com,a104-68-5-110.deploy.static.akamaitechnologies.com,a23-49-80-81.deploy.static.akamaitechnologies.com,,
shalltry.com,server-3-168-122-53.jfk52.r.cloudfront.net,server-52-222-214-119.fra56.r.cloudfront.net,server-13-225-78-26.fra2.r.cloudfront.net,server-18-155-192-41.sfo53.r.cloudfront.net,server-18-155-192-8.sfo53.r.cloudfront.net,server-3-168-122-122.jfk52.r.cloudfront.net,server-18-239-83-101.ams58.r.cloudfront.net,server-18-165-122-98.hel51.r.cloudfront.net,server-18-67-39-6.yto50.r.cloudfront.net,server-18-67-76-104.iad89.r.cloudfront.net,,,
lijit.com,server-52-222-144-100.mrs52.r.cloudfront.net,server-13-226-34-53.ewr53.r.cloudfront.net,server-13-226-34-129.ewr53.r.cloudfront.net,server-18-155-192-122.sfo53.r.cloudfront.net,server-18-155-192-94.sfo53.r.cloudfront.net,server-13-226-228-41.lax50.r.cloudfront.net,server-18-239-50-2.ams58.r.cloudfront.net,server-18-164-52-46.cdg50.r.cloudfront.net,server-3-162-3-3.yul62.r.cloudfront.net,server-18-245-253-24.lhr5.r.cloudfront.net,server-13-226-34-36.ewr53.r.cloudfront.net,server-13-32-230-5.atl56.r.cloudfront.net,server-18-244-18-16.fra56.r.cloudfront.net
google.de,lga25s79-in-f3.1e100.net,lga34s36-in-f3.1e100.net,lga34s37-in-f3.1e100.net,bom07s28-in-f3.1e100.net,yv-in-f94.1e100.net,nuq04s44-in-f3.1e100.net,nuq04s42-in-f3.1e100.net,ams15s42-in-f3.1e100.net,fra16s51-in-f3.1e100.net,sb-in-f94.1e100.net,lhr25s13-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,syd15s06-in-f3.1e100.net
ea.com,a23-56-162-193.deploy.static.akamaitechnologies.com,a23-215-56-163.deploy.static.akamaitechnologies.com,a184-30-156-192.deploy.static.akamaitechnologies.com,a104-96-174-198.deploy.static.akamaitechnologies.com,a104-121-228-191.deploy.static.akamaitechnologies.com,a23-35-188-175.deploy.static.akamaitechnologies.com,a23-37-16-177.deploy.static.akamaitechnologies.com,a2-19-226-43.deploy.static.akamaitechnologies.com,a23-5-105-188.deploy.static.akamaitechnologies.com,a23-54-58-119.deploy.static.akamaitechnologies.com,,,
id5-sync.com,ns3216659.ip-141-95-98.eu,ns31532338.ip-162-19-138.eu,ns31533568.ip-162-19-138.eu,ns3203256.ip-141-95-33.eu,ns31532337.ip-162-19-138.eu,ns31533569.ip-162-19-138.eu,ns31533570.ip-162-19-138.eu,ns31533571.ip-162-19-138.eu,ns31533567.ip-162-19-138.eu,,,,
quora.com,ec2-3-224-78-46.compute-1.amazonaws.com,ec2-50-19-143-95.compute-1.amazonaws.com,ec2-34-193-39-216.compute-1.amazonaws.com,ec2-3-224-253-171.compute-1.amazonaws.com,ec2-3-208-245-209.compute-1.amazonaws.com,ec2-3-213-173-158.compute-1.amazonaws.com,ec2-3-208-109-23.compute-1.amazonaws.com,ec2-3-209-18-29.compute-1.amazonaws.com,ec2-3-225-199-216.compute-1.amazonaws.com,,,,
checkpoint.com,server-3-163-80-44.atl58.r.cloudfront.net,server-108-157-254-53.sin2.r.cloudfront.net,server-54-192-137-11.lhr62.r.cloudfront.net,server-13-225-63-129.ewr53.r.cloudfront.net,server-18-65-244-115.syd3.r.cloudfront.net,server-18-66-147-96.fra60.r.cloudfront.net,server-108-159-15-35.maa51.r.cloudfront.net,server-99-84-238-174.sfo5.r.cloudfront.net,server-3-161-213-117.yul62.r.cloudfront.net,server-13-225-63-30.ewr53.r.cloudfront.net,server-108-156-60-84.ams1.r.cloudfront.net,,
eventbrite.com,server-13-35-210-37.sin2.r.cloudfront.net,server-18-238-49-36.jfk52.r.cloudfront.net,server-18-238-49-66.jfk52.r.cloudfront.net,server-18-239-142-26.bom54.r.cloudfront.net,server-18-245-96-78.yto50.r.cloudfront.net,server-18-239-69-112.ams58.r.cloudfront.net,server-13-224-189-91.fra2.r.cloudfront.net,server-18-160-46-62.iad55.r.cloudfront.net,server-18-65-244-66.syd3.r.cloudfront.net,server-18-155-192-68.sfo53.r.cloudfront.net,,,
force.com,a104-109-10-129.deploy.static.akamaitechnologies.com,a23-1-99-130.deploy.static.akamaitechnologies.com,a184-31-3-130.deploy.static.akamaitechnologies.com,a23-1-35-132.deploy.static.akamaitechnologies.com,a184-25-179-132.deploy.static.akamaitechnologies.com,a184-31-10-133.deploy.static.akamaitechnologies.com,a23-1-106-133.deploy.static.akamaitechnologies.com,,,,,,
tp-link.com,server-52-85-132-68.iad50.r.cloudfront.net,server-18-172-112-65.fra60.r.cloudfront.net,server-13-225-63-48.ewr53.r.cloudfront.net,server-18-245-96-121.yto50.r.cloudfront.net,server-18-239-50-97.ams58.r.cloudfront.net,server-108-158-32-63.syd3.r.cloudfront.net,server-99-84-238-204.sfo5.r.cloudfront.net,server-13-225-63-116.ewr53.r.cloudfront.net,server-108-159-80-78.bom78.r.cloudfront.net,server-18-172-112-81.fra60.r.cloudfront.net,server-13-35-238-102.sin2.r.cloudfront.net,server-99-84-238-216.sfo5.r.cloudfront.net,
google.co.uk,lga25s79-in-f3.1e100.net,syd09s31-in-f3.1e100.net,zrh04s05-in-f99.1e100.net,lhr25s31-in-f3.1e100.net,atl26s14-in-f3.1e100.net,ams15s44-in-f3.1e100.net,yi-in-f94.1e100.net,yyz12s07-in-f3.1e100.net,sb-in-f94.1e100.net,lga34s35-in-f3.1e100.net,sfo03s21-in-f3.1e100.net,lga25s72-in-f3.1e100.net,bom07s29-in-f3.1e100.net
npr.org,server-13-32-27-24.fra56.r.cloudfront.net,server-13-225-63-80.ewr53.r.cloudfront.net,server-3-164-92-58.yto53.r.cloudfront.net,server-18-165-83-110.iad55.r.cloudfront.net,server-18-239-142-30.bom54.r.cloudfront.net,server-13-225-4-121.sin52.r.cloudfront.net,server-108-156-60-54.ams1.r.cloudfront.net,server-13-225-63-106.ewr53.r.cloudfront.net,server-18-238-192-116.sfo53.r.cloudfront.net,server-13-225-63-89.ewr53.r.cloudfront.net,server-18-67-110-128.syd62.r.cloudfront.net,,
statista.com,server-99-86-4-103.fra6.r.cloudfront.net,server-52-85-151-33.iad89.r.cloudfront.net,server-18-239-36-105.ams58.r.cloudfront.net,server-3-164-92-24.yto53.r.cloudfront.net,server-13-35-210-113.sin2.r.cloudfront.net,server-99-86-4-39.fra6.r.cloudfront.net,server-108-138-106-99.jfk50.r.cloudfront.net,server-108-138-106-98.jfk50.r.cloudfront.net,server-108-158-20-45.syd62.r.cloudfront.net,server-108-159-61-67.bom78.r.cloudfront.net,server-108-138-106-41.jfk50.r.cloudfront.net,server-18-155-202-65.sfo53.r.cloudfront.net,
foxnews.com,a23-56-163-142.deploy.static.akamaitechnologies.com,a23-37-17-109.deploy.static.akamaitechnologies.com,a23-11-225-15.deploy.static.akamaitechnologies.com,a104-96-173-10.deploy.static.akamaitechnologies.com,a23-208-169-63.deploy.static.akamaitechnologies.com,a104-84-57-37.deploy.static.akamaitechnologies.com,a23-60-1-14.deploy.static.akamaitechnologies.com,a23-221-133-66.deploy.static.akamaitechnologies.com,,,,,
walmart.com,a23-192-52-163.deploy.static.akamaitechnologies.com,a104-115-32-184.deploy.static.akamaitechnologies.com,a23-46-224-152.deploy.static.akamaitechnologies.com,a23-221-76-174.deploy.static.akamaitechnologies.com,a23-207-181-199.deploy.static.akamaitechnologies.com,a104-76-200-128.deploy.static.akamaitechnologies.com,a173-223-117-176.deploy.static.akamaitechnologies.com,a23-207-49-224.deploy.static.akamaitechnologies.com,a104-99-48-176.deploy.static.akamaitechnologies.com,a23-1-13-154.deploy.static.akamaitechnologies.com,a23-202-168-168.deploy.static.akamaitechnologies.com,,
firetvcaptiveportal.com,ec2-54-167-143-78.compute-1.amazonaws.com,ec2-44-217-53-14.compute-1.amazonaws.com,ec2-184-73-155-39.compute-1.amazonaws.com,ec2-54-210-95-96.compute-1.amazonaws.com,ec2-54-86-203-218.compute-1.amazonaws.com,ec2-3-210-90-110.compute-1.amazonaws.com,ec2-44-206-31-175.compute-1.amazonaws.com,ec2-65-2-12-150.ap-south-1.compute.amazonaws.com,ec2-3-222-157-80.compute-1.amazonaws.com,ec2-34-232-13-146.compute-1.amazonaws.com,ec2-44-219-63-81.compute-1.amazonaws.com,ec2-3-94-135-152.compute-1.amazonaws.com,ec2-44-205-233-149.compute-1.amazonaws.com
adobe.net,magento2.com.mx,adobeillustrator.com.br,adobe.com.sv,photoshopexpress.cl,magento2.mx,adobe.com.do,livefyre.mx,sensei.com.ve,adobetechcomm-global500.campaignsandevents.com,adobefirefly.com,adobesensei.com.ar,photoshop.cl,
sophos.com,a23-209-46-132.deploy.static.akamaitechnologies.com,a23-50-131-140.deploy.static.akamaitechnologies.com,a23-34-59-24.deploy.static.akamaitechnologies.com,a23-46-216-204.deploy.static.akamaitechnologies.com,a184-26-162-58.deploy.static.akamaitechnologies.com,a23-40-52-4.deploy.static.akamaitechnologies.com,a2-18-27-161.deploy.static.akamaitechnologies.com,a104-110-191-5.deploy.static.akamaitechnologies.com,a23-216-149-142.deploy.static.akamaitechnologies.com,a23-1-33-8.deploy.static.akamaitechnologies.com,a23-34-59-40.deploy.static.akamaitechnologies.com,a23-205-255-234.deploy.static.akamaitechnologies.com,
tradingview.com,server-108-159-61-66.bom78.r.cloudfront.net,server-18-238-49-110.jfk52.r.cloudfront.net,server-18-238-49-67.jfk52.r.cloudfront.net,server-18-155-202-8.sfo53.r.cloudfront.net,server-3-164-92-54.yto53.r.cloudfront.net,server-18-238-243-125.ams58.r.cloudfront.net,server-18-155-202-74.sfo53.r.cloudfront.net,server-3-162-103-94.iad61.r.cloudfront.net,server-13-33-88-52.sin2.r.cloudfront.net,server-108-158-32-125.syd3.r.cloudfront.net,server-143-204-98-100.fra50.r.cloudfront.net,server-143-204-98-28.fra50.r.cloudfront.net,
blogger.com,sfo03s25-in-f9.1e100.net,lga34s32-in-f9.1e100.net,lga25s71-in-f9.1e100.net,lhr25s26-in-f9.1e100.net,lga34s38-in-f9.1e100.net,sd-in-f191.1e100.net,ams15s41-in-f9.1e100.net,sfo03s24-in-f9.1e100.net,syd09s31-in-f9.1e100.net,yyz10s17-in-f9.1e100.net,bom07s29-in-f9.1e100.net,yo-in-f191.1e100.net,zrh04s05-in-f105.1e100.net
surveymonkey.com,server-18-172-78-91.bom78.r.cloudfront.net,server-52-85-61-125.ewr53.r.cloudfront.net,server-52-85-61-28.ewr53.r.cloudfront.net,server-18-155-68-2.sin52.r.cloudfront.net,server-13-33-165-115.yto50.r.cloudfront.net,server-18-155-202-22.sfo53.r.cloudfront.net,server-18-244-18-42.fra56.r.cloudfront.net,server-18-160-10-2.iad12.r.cloudfront.net,server-18-155-202-72.sfo53.r.cloudfront.net,server-18-244-18-118.fra56.r.cloudfront.net,server-18-65-244-89.syd3.r.cloudfront.net,server-18-239-36-62.ams58.r.cloudfront.net,server-52-85-61-5.ewr53.r.cloudfront.net
kahoot.it,server-13-226-34-99.ewr53.r.cloudfront.net,server-108-158-46-56.bom78.r.cloudfront.net,server-13-225-4-98.sin52.r.cloudfront.net,server-18-239-83-53.ams58.r.cloudfront.net,server-18-245-96-107.yto50.r.cloudfront.net,server-108-138-7-102.fra56.r.cloudfront.net,server-3-162-125-113.iad61.r.cloudfront.net,server-13-226-34-33.ewr53.r.cloudfront.net,server-3-168-86-109.sfo5.r.cloudfront.net,server-13-35-147-112.syd1.r.cloudfront.net,server-108-138-7-126.fra56.r.cloudfront.net,server-3-168-86-15.sfo5.r.cloudfront.net,
indiatimes.com,a104-100-72-66.deploy.static.akamaitechnologies.com,a104-74-49-130.deploy.static.akamaitechnologies.com,a104-114-105-145.deploy.static.akamaitechnologies.com,a23-4-44-29.deploy.static.akamaitechnologies.com,a104-103-254-150.deploy.static.akamaitechnologies.com,a23-10-177-131.deploy.static.akamaitechnologies.com,a118-215-84-186.deploy.static.akamaitechnologies.com,a23-67-128-42.deploy.static.akamaitechnologies.com,a184-29-193-134.deploy.static.akamaitechnologies.com,a23-204-17-117.deploy.static.akamaitechnologies.com,,,
google.com.hk,bom12s17-in-f3.1e100.net,ya-in-f94.1e100.net,lga34s36-in-f3.1e100.net,lga25s71-in-f3.1e100.net,lhr25s31-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,fra16s65-in-f3.1e100.net,nuq04s44-in-f3.1e100.net,ams15s42-in-f3.1e100.net,sb-in-f94.1e100.net,yyz10s20-in-f3.1e100.net,syd09s24-in-f3.1e100.net,
blueapron.com,ec2-54-211-47-212.compute-1.amazonaws.com,ec2-34-202-40-98.compute-1.amazonaws.com,ec2-44-206-150-228.compute-1.amazonaws.com,ec2-34-239-82-113.compute-1.amazonaws.com,ec2-3-220-219-95.compute-1.amazonaws.com,ec2-3-225-210-53.compute-1.amazonaws.com,ec2-54-235-199-43.compute-1.amazonaws.com,,,,,,
hotjar.com,server-65-8-161-3.sfo53.r.cloudfront.net,server-13-224-189-96.fra2.r.cloudfront.net,server-52-85-151-66.iad89.r.cloudfront.net,server-18-67-93-13.syd62.r.cloudfront.net,server-18-239-83-31.ams58.r.cloudfront.net,server-13-226-34-68.ewr53.r.cloudfront.net,server-3-165-102-60.sin2.r.cloudfront.net,server-108-159-61-108.bom78.r.cloudfront.net,server-13-33-165-80.yto50.r.cloudfront.net,server-13-226-34-36.ewr53.r.cloudfront.net,server-13-224-189-29.fra2.r.cloudfront.net,,
branch.io,server-18-239-111-47.bom54.r.cloudfront.net,server-3-168-102-65.jfk52.r.cloudfront.net,server-99-84-238-136.sfo5.r.cloudfront.net,server-18-66-122-44.fra60.r.cloudfront.net,server-18-67-110-14.syd62.r.cloudfront.net,server-13-33-88-8.sin2.r.cloudfront.net,server-3-168-102-10.jfk52.r.cloudfront.net,server-13-249-39-109.iad89.r.cloudfront.net,server-18-66-122-95.fra60.r.cloudfront.net,server-108-156-60-24.ams1.r.cloudfront.net,server-3-164-92-30.yto53.r.cloudfront.net,,
google.ca,sfo03s32-in-f3.1e100.net,bom07s35-in-f3.1e100.net,sd-in-f94.1e100.net,lhr25s31-in-f3.1e100.net,fra24s07-in-f3.1e100.net,ams15s44-in-f3.1e100.net,yv-in-f94.1e100.net,lga25s77-in-f3.1e100.net,nuq04s43-in-f3.1e100.net,syd09s23-in-f3.1e100.net,lga25s72-in-f3.1e100.net,lga25s73-in-f3.1e100.net,yyz10s17-in-f3.1e100.net
deviantart.com,server-18-238-80-53.jfk52.r.cloudfront.net,server-3-162-103-32.iad61.r.cloudfront.net,server-18-238-80-111.jfk52.r.cloudfront.net,server-143-204-215-111.fra53.r.cloudfront.net,server-3-168-86-73.sfo5.r.cloudfront.net,server-18-172-64-105.bom78.r.cloudfront.net,server-13-33-88-103.sin2.r.cloudfront.net,server-18-239-50-43.ams58.r.cloudfront.net,server-108-158-20-83.syd62.r.cloudfront.net,server-3-168-86-37.sfo5.r.cloudfront.net,server-18-67-17-30.yto50.r.cloudfront.net,,
google.fr,nuq04s39-in-f3.1e100.net,lga25s78-in-f3.1e100.net,lga34s39-in-f3.1e100.net,fra24s12-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,bom12s13-in-f3.1e100.net,ams15s42-in-f3.1e100.net,lhr48s08-in-f3.1e100.net,sb-in-f94.1e100.net,yyz10s14-in-f3.1e100.net,syd09s24-in-f3.1e100.net,lga25s81-in-f3.1e100.net,yt-in-f94.1e100.net
aboutads.info,server-18-173-132-70.jfk52.r.cloudfront.net,server-13-33-187-115.fra60.r.cloudfront.net,server-18-160-46-94.iad55.r.cloudfront.net,server-18-239-199-3.sfo53.r.cloudfront.net,server-13-35-210-26.sin2.r.cloudfront.net,server-18-67-17-93.yto50.r.cloudfront.net,server-18-239-199-99.sfo53.r.cloudfront.net,server-13-33-187-10.fra60.r.cloudfront.net,server-18-65-244-41.syd3.r.cloudfront.net,server-18-172-64-106.bom78.r.cloudfront.net,server-18-173-132-125.jfk52.r.cloudfront.net,server-18-238-243-119.ams58.r.cloudfront.net,
mailchimp.com,a23-10-129-123.deploy.static.akamaitechnologies.com,a23-7-33-120.deploy.static.akamaitechnologies.com,a23-201-161-132.deploy.static.akamaitechnologies.com,a23-192-162-116.deploy.static.akamaitechnologies.com,a23-41-180-128.deploy.static.akamaitechnologies.com,a23-203-72-86.deploy.static.akamaitechnologies.com,a23-221-21-109.deploy.static.akamaitechnologies.com,a104-103-226-119.deploy.static.akamaitechnologies.com,a104-86-94-114.deploy.static.akamaitechnologies.com,a104-114-67-116.deploy.static.akamaitechnologies.com,,,
google.co.jp,syd09s31-in-f3.1e100.net,lga34s36-in-f3.1e100.net,ams16s37-in-f3.1e100.net,lga25s78-in-f3.1e100.net,lga34s39-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,yb-in-f94.1e100.net,sg-in-f94.1e100.net,lhr48s29-in-f3.1e100.net,ams15s22-in-f3.1e100.net,bom12s14-in-f3.1e100.net,yyz10s17-in-f3.1e100.net,
amazontrust.com,server-13-225-63-107.ewr53.r.cloudfront.net,server-18-239-69-52.ams58.r.cloudfront.net,server-18-245-96-65.yto50.r.cloudfront.net,server-52-85-151-84.iad89.r.cloudfront.net,server-18-239-111-25.bom54.r.cloudfront.net,server-18-173-121-117.sfo53.r.cloudfront.net,server-18-173-121-33.sfo53.r.cloudfront.net,server-143-204-215-39.fra53.r.cloudfront.net,server-13-35-238-128.sin2.r.cloudfront.net,server-108-158-32-114.syd3.r.cloudfront.net,server-143-204-215-70.fra53.r.cloudfront.net,,
steamcommunity.com,a23-76-43-59.deploy.static.akamaitechnologies.com,a23-207-106-113.deploy.static.akamaitechnologies.com,a23-204-10-89.deploy.static.akamaitechnologies.com,a23-214-143-155.deploy.static.akamaitechnologies.com,a104-74-42-104.deploy.static.akamaitechnologies.com,a104-71-182-190.deploy.static.akamaitechnologies.com,a23-59-200-146.deploy.static.akamaitechnologies.com,a23-67-133-187.deploy.static.akamaitechnologies.com,a184-25-67-239.deploy.static.akamaitechnologies.com,a104-114-95-167.deploy.static.akamaitechnologies.com,a173-222-146-99.deploy.static.akamaitechnologies.com,,
accuweather.com,a104-114-71-74.deploy.static.akamaitechnologies.com,a23-203-73-247.deploy.static.akamaitechnologies.com,a23-41-180-246.deploy.static.akamaitechnologies.com,a23-206-222-107.deploy.static.akamaitechnologies.com,a23-218-64-240.deploy.static.akamaitechnologies.com,a23-40-161-49.deploy.static.akamaitechnologies.com,a104-89-224-71.deploy.static.akamaitechnologies.com,a23-47-11-54.deploy.static.akamaitechnologies.com,a23-201-163-89.deploy.static.akamaitechnologies.com,a23-52-124-75.deploy.static.akamaitechnologies.com,,,
merriam-webster.com,server-108-158-20-115.syd62.r.cloudfront.net,server-3-171-139-8.jfk52.r.cloudfront.net,server-3-162-112-97.iad61.r.cloudfront.net,server-108-159-61-16.bom78.r.cloudfront.net,server-18-155-68-71.sin52.r.cloudfront.net,server-18-67-17-123.yto50.r.cloudfront.net,server-3-171-139-110.jfk52.r.cloudfront.net,server-13-227-74-122.sfo20.r.cloudfront.net,server-65-9-66-14.fra56.r.cloudfront.net,server-18-238-243-72.ams58.r.cloudfront.net,,,
