Website,IP Address,CDN Server
wsoversea.com,52.19.206.234,ec2-52-19-206-234.eu-west-1.compute.amazonaws.com
biblehub.com,192.169.83.211,211-83-169-192.static.reverse.lstn.net
buffalo.edu,128.205.201.56,cdn-www.buffalo.edu
odnoklassniki.ru,217.20.155.13,ip13.155.odnoklassniki.ru
emory.edu,34.199.209.45,ec2-34-199-209-45.compute-1.amazonaws.com
3m.com,3.13.79.249,ec2-3-13-79-249.us-east-2.compute.amazonaws.com
francebleu.fr,13.36.11.199,ec2-13-36-11-199.eu-west-3.compute.amazonaws.com
netlify.com,15.197.167.90,afa7f374f51cc8991.awsglobalaccelerator.com
royalcaribbean.com,23.201.160.122,a23-201-160-122.deploy.static.akamaitechnologies.com
financialexpress.com,23.41.170.141,a23-41-170-141.deploy.static.akamaitechnologies.com
lapresse.ca,34.199.174.9,ec2-34-199-174-9.compute-1.amazonaws.com
correios.com.br,Error,Error
op.gg,13.225.63.70,server-13-225-63-70.ewr53.r.cloudfront.net
smooch.io,13.225.63.19,server-13-225-63-19.ewr53.r.cloudfront.net
swannsecurity.com,1.1.1.1,one.one.one.one
gamerant.com,3.222.90.168,ec2-3-222-90-168.compute-1.amazonaws.com
bouncex.net,104.198.14.52,52.14.198.104.bc.googleusercontent.com
lookmovie2.to,94.102.49.218,no-reverse-dns-configured.com
apptimize.com,34.102.174.214,214.174.102.34.bc.googleusercontent.com
clicktripz.com,18.173.132.75,server-18-173-132-75.jfk52.r.cloudfront.net
lesechos.fr,152.89.172.56,cdn.perf1.com
megaphone.fm,13.249.91.94,server-13-249-91-94.jfk52.r.cloudfront.net
real.com,75.2.98.202,aaf950e719fe4abbd.awsglobalaccelerator.com
fotor.com,52.85.61.78,server-52-85-61-78.ewr53.r.cloudfront.net
timesnownews.com,18.140.161.239,ec2-18-140-161-239.ap-southeast-1.compute.amazonaws.com
directnic.com,104.143.9.80,dnic-web.directnic.net
spartoo.com,185.28.232.10,spo-webvip-01.ig-1.net
nationalgeographic.org,108.139.47.80,server-108-139-47-80.jfk50.r.cloudfront.net
officedepot.com,23.204.8.195,a23-204-8-195.deploy.static.akamaitechnologies.com
eleconomista.es,34.117.19.159,159.19.117.34.bc.googleusercontent.com
cbs.com,34.149.41.86,86.41.149.34.bc.googleusercontent.com
onlamp.com,35.247.101.175,175.101.247.35.bc.googleusercontent.com
ihk.de,51.38.104.145,ip145.ip-51-38-104.eu
casasbahia.com.br,23.49.248.4,a23-49-248-4.deploy.static.akamaitechnologies.com
military.com,44.226.3.52,ec2-44-226-3-52.us-west-2.compute.amazonaws.com
tp-staging.com,54.171.249.233,ec2-54-171-249-233.eu-west-1.compute.amazonaws.com
rit.edu,129.21.1.40,web01www01.rit.edu
getpostman.com,34.198.207.251,ec2-34-198-207-251.compute-1.amazonaws.com
proxmox.com,212.224.123.69,www.proxmox.com
uh.edu,129.7.97.54,m.uh.edu
degruyter.com,18.158.83.189,ec2-18-158-83-189.eu-central-1.compute.amazonaws.com
freemyip.com,35.166.142.92,mail.freemyip.com
test.com,3.18.255.247,ec2-3-18-255-247.us-east-2.compute.amazonaws.com
kucoin.com,13.33.252.102,server-13-33-252-102.jfk50.r.cloudfront.net
siue.edu,146.163.252.208,wwwlb.isg.siue.edu
google.is,142.251.40.195,lga34s38-in-f3.1e100.net
canon.com,54.64.11.17,ec2-54-64-11-17.ap-northeast-1.compute.amazonaws.com
securedvisit.com,3.232.65.69,ec2-3-232-65-69.compute-1.amazonaws.com
arcpublishing.com,3.168.122.87,server-3-168-122-87.jfk52.r.cloudfront.net
blick.ch,18.158.77.48,ec2-18-158-77-48.eu-central-1.compute.amazonaws.com
ons.gov.uk,18.169.209.99,ec2-18-169-209-99.eu-west-2.compute.amazonaws.com
webdav.org,140.211.9.38,webdav1.osuosl.org
guinnessworldrecords.com,18.238.80.68,server-18-238-80-68.jfk52.r.cloudfront.net
gs.com,204.74.99.100,crs.ultradns.net
fas.org,23.20.226.209,ec2-23-20-226-209.compute-1.amazonaws.com
allianz.com,3.123.169.36,ec2-3-123-169-36.eu-central-1.compute.amazonaws.com
asuscomm.com,54.191.180.149,ec2-54-191-180-149.us-west-2.compute.amazonaws.com
zscaler.com,44.230.117.43,ec2-44-230-117-43.us-west-2.compute.amazonaws.com
usercontent.goog,142.251.40.193,lga34s38-in-f1.1e100.net
mathway.com,52.36.231.12,ec2-52-36-231-12.us-west-2.compute.amazonaws.com
lsu.edu,130.39.6.220,enrg.lsu.edu
google.to,142.250.72.99,lga34s32-in-f3.1e100.net
enlightenment.org,140.211.167.131,e5.enlightenment.org
johnlewis.com,23.49.250.200,a23-49-250-200.deploy.static.akamaitechnologies.com
amazonsilk.com,18.173.219.40,server-18-173-219-40.jfk52.r.cloudfront.net
cadenaser.com,23.223.209.37,a23-223-209-37.deploy.static.akamaitechnologies.com
bidvol.com,95.217.1.134,static.134.1.217.95.clients.your-server.de
superawesome.tv,3.168.73.68,server-3-168-73-68.jfk50.r.cloudfront.net
appdynamics.com,173.37.145.103,www2-appd-realm.cisco.com
heroku.com,18.173.132.122,server-18-173-132-122.jfk52.r.cloudfront.net
dhl.de,2.18.220.144,a2-18-220-144.deploy.static.akamaitechnologies.com
codedish.co,18.238.80.120,server-18-238-80-120.jfk52.r.cloudfront.net
wunderkind.co,104.198.14.52,52.14.198.104.bc.googleusercontent.com
aap.org,184.154.38.11,fw1.chg.aap.org
carriersignal.info,52.38.114.247,ec2-52-38-114-247.us-west-2.compute.amazonaws.com
ucsc.edu,169.233.8.12,webops-prod-proxy-5.ntt.ucsc.edu
lsfilter.com,13.248.160.137,aa089eb6179d1ae2b.awsglobalaccelerator.com
spanishdict.com,54.84.172.242,ec2-54-84-172-242.compute-1.amazonaws.com
newegg.com,23.201.189.108,a23-201-189-108.deploy.static.akamaitechnologies.com
dotvndns.vn,112.213.89.38,ns8938.dotvndns.vn
zerohedge.com,35.196.136.19,19.136.196.35.bc.googleusercontent.com
dome9.com,18.173.219.31,server-18-173-219-31.jfk52.r.cloudfront.net
fastcgi.com,216.213.99.150,150-99.213.216.us.zerolayer.net
appfolio.com,13.35.93.46,server-13-35-93-46.jfk50.r.cloudfront.net
advertising.com,13.248.158.7,a7de0457831fd11f7.awsglobalaccelerator.com
bitmoji.com,3.168.73.42,server-3-168-73-42.jfk50.r.cloudfront.net
uconn.edu,137.99.146.50,comm0-prd.uconn.edu
sex.com,152.44.38.193,152-44-38-193.us-chi1.upcloud.host
so-gr3ate.com,157.90.33.74,psh3.1push.io
r7.com,3.33.133.19,a9c298874e6c06d46.awsglobalaccelerator.com
wnt-some-push.net,162.55.18.188,psh7-2.1push.io
f5silverline.com,107.162.128.4,www.f5silverline.com
aihelp.net,169.61.195.139,8b.c3.3da9.ip4.static.sl-reverse.com
jwplatform.com,54.85.142.132,ec2-54-85-142-132.compute-1.amazonaws.com
ifconfig.me,34.160.111.145,145.111.160.34.bc.googleusercontent.com
france.tv,23.34.59.41,a23-34-59-41.deploy.static.akamaitechnologies.com
apartments.com,23.56.163.172,a23-56-163-172.deploy.static.akamaitechnologies.com
unicode.org,64.182.27.164,www.unicode.org
7-zip.org,49.12.202.237,static.237.202.12.49.clients.your-server.de
edoms.biz,103.224.182.253,lb-182-253.above.com
gopro.com,18.164.116.48,server-18-164-116-48.jfk50.r.cloudfront.net
linewize.net,34.149.226.159,159.226.149.34.bc.googleusercontent.com
biorxiv.org,143.48.220.72,meetings.cshll.edu
vidyard.com,54.147.166.193,ec2-54-147-166-193.compute-1.amazonaws.com
swypeconnect.com,127.0.0.1,localhost
pravda.com.ua,107.178.251.122,122.251.178.107.bc.googleusercontent.com
hotmart.com,52.85.61.50,server-52-85-61-50.ewr53.r.cloudfront.net
aj2555.bid,135.181.113.178,static.178.113.181.135.clients.your-server.de
honda.com,52.204.240.107,ec2-52-204-240-107.compute-1.amazonaws.com
ladbrokes.com,195.72.135.91,backgammon.betoto.com
emulab.net,155.98.32.70,boss.emulab.net
easports.com,23.201.190.157,a23-201-190-157.deploy.static.akamaitechnologies.com
mihanwebhost.com,89.42.210.189,server.mihanwebhost.com
myworkdayjobs.com,127.0.0.1,localhost
blogspot.fr,142.250.80.105,lga34s36-in-f9.1e100.net
trkn.us,23.34.59.37,a23-34-59-37.deploy.static.akamaitechnologies.com
skynet.be,195.238.25.201,portaldyn-pool1-nc3.isp.belgacom.be
ngrok.io,34.212.23.211,ec2-34-212-23-211.us-west-2.compute.amazonaws.com
cleanbrowsing.org,208.167.248.121,cdn-edge-usa-east-ny1.noc.org
corel.com,3.225.115.60,ec2-3-225-115-60.compute-1.amazonaws.com
k8s.io,34.107.204.206,206.204.107.34.bc.googleusercontent.com
alcmpn.com,104.154.80.119,119.80.154.104.bc.googleusercontent.com
birminghammail.co.uk,34.252.89.246,ec2-34-252-89-246.eu-west-1.compute.amazonaws.com
dailykos.com,3.168.102.81,server-3-168-102-81.jfk52.r.cloudfront.net
krone.at,108.138.106.81,server-108-138-106-81.jfk50.r.cloudfront.net
counterpane.com,205.178.189.131,wf.networksolutions.com
citigroup.com,104.94.222.171,a104-94-222-171.deploy.static.akamaitechnologies.com
webnovel.com,18.238.49.105,server-18-238-49-105.jfk52.r.cloudfront.net
bluestacks.com,52.85.61.109,server-52-85-61-109.ewr53.r.cloudfront.net
rand.org,99.83.244.133,a38717ae40a3524be.awsglobalaccelerator.com
amazonses.com,13.226.94.122,server-13-226-94-122.jfk52.r.cloudfront.net
pixlr.com,18.238.49.23,server-18-238-49-23.jfk52.r.cloudfront.net
servidoresdns.net,217.76.128.33,llii732.servidoresdns.net
klook.com,34.149.181.71,71.181.149.34.bc.googleusercontent.com
sleepycat.com,23.201.172.2,a23-201-172-2.deploy.static.akamaitechnologies.com
ijg.org,217.160.0.3,217-160-0-3.elastic-ssl.ui-r.com
fotocasa.es,18.238.80.117,server-18-238-80-117.jfk52.r.cloudfront.net
hostia.name,95.216.23.197,hostia.net
uadns.com,135.181.153.105,static.105.153.181.135.clients.your-server.de
repocket.com,52.223.52.2,a0b1d980e1f2226c6.awsglobalaccelerator.com
warwick.ac.uk,137.205.28.41,vdi.eng.warwick.ac.uk
ucr.edu,169.235.128.50,mcp.ucr.edu
sync.com,44.209.154.109,ec2-44-209-154-109.compute-1.amazonaws.com
zomato.com,52.221.126.236,ec2-52-221-126-236.ap-southeast-1.compute.amazonaws.com
cbp.gov,23.204.25.176,a23-204-25-176.deploy.static.akamaitechnologies.com
sendgrid.com,34.199.107.131,ec2-34-199-107-131.compute-1.amazonaws.com
autozone.com,23.56.162.178,a23-56-162-178.deploy.static.akamaitechnologies.com
aps.org,104.198.14.52,52.14.198.104.bc.googleusercontent.com
appiancloud.com,3.94.151.216,ec2-3-94-151-216.compute-1.amazonaws.com
packagist.org,167.114.128.168,vps-875c0064.vps.ovh.ca
jal.co.jp,18.178.219.162,ec2-18-178-219-162.ap-northeast-1.compute.amazonaws.com
emerald.com,108.139.47.53,server-108-139-47-53.jfk50.r.cloudfront.net
adelement.com,52.22.248.71,ec2-52-22-248-71.compute-1.amazonaws.com
justpremium.com,54.154.232.93,ec2-54-154-232-93.eu-west-1.compute.amazonaws.com
tagged.com,135.84.35.166,www.tagged.com
avon.com,75.101.207.150,ec2-75-101-207-150.compute-1.amazonaws.com
jiocinema.com,23.49.248.10,a23-49-248-10.deploy.static.akamaitechnologies.com
maxpreps.com,54.68.182.72,ec2-54-68-182-72.us-west-2.compute.amazonaws.com
aa.com.tr,82.222.84.251,host-82-222-84-251.reverse.superonline.net
dropcam.com,35.227.226.203,203.226.227.35.bc.googleusercontent.com
acehardware.com,34.206.32.203,ec2-34-206-32-203.compute-1.amazonaws.com
cgtn.com,54.222.252.100,ec2-54-222-252-100.cn-north-1.compute.amazonaws.com.cn
rebrand.ly,3.33.143.57,aba0842b8980f9efc.awsglobalaccelerator.com
siteground.us,34.149.235.244,244.235.149.34.bc.googleusercontent.com
paramount.tech,23.204.21.78,a23-204-21-78.deploy.static.akamaitechnologies.com
gla.ac.uk,130.209.16.90,www3.gla.ac.uk
salesforce-scrt.com,34.226.36.52,ec2-34-226-36-52.compute-1.amazonaws.com
dji.com,18.173.219.54,server-18-173-219-54.jfk52.r.cloudfront.net
morgenpost.de,18.185.81.127,ec2-18-185-81-127.eu-central-1.compute.amazonaws.com
pp.ua,178.62.234.149,service.nic.ua
ionos.de,217.160.86.51,ionos.de
discovermagazine.com,52.54.250.170,ec2-52-54-250-170.compute-1.amazonaws.com
sat.gob.mx,200.33.84.233,ip233.sat.gob.mx
respawn.com,13.248.198.20,a50ebdad7fc049300.awsglobalaccelerator.com
fotocdn.net,185.5.72.150,fsa-150.addr.fotocdn.net
hola.com,62.22.171.50,www.hola.com
dazn.com,13.225.63.126,server-13-225-63-126.ewr53.r.cloudfront.net
google.bi,142.250.64.99,lga34s31-in-f3.1e100.net
bancointer.com.br,18.173.132.55,server-18-173-132-55.jfk52.r.cloudfront.net
yospace.com,99.83.190.102,aacb0a264e514dd48.awsglobalaccelerator.com
tv-asahi.co.jp,52.192.163.53,ec2-52-192-163-53.ap-northeast-1.compute.amazonaws.com
se.com,34.227.236.7,ec2-34-227-236-7.compute-1.amazonaws.com
wassenaar.org,193.70.40.129,vps-fa94f8c2.vps.ovh.net
ameli.fr,89.31.147.88,cnamvip01.awh.nexen.net
sbs.com.au,15.197.243.27,ae57ca252988054b4.awsglobalaccelerator.com
tinkercad.com,98.83.198.70,ec2-98-83-198-70.compute-1.amazonaws.com
sorbs.net,54.236.116.214,mc.sorbs.net
gumtree.com,34.111.18.115,115.18.111.34.bc.googleusercontent.com
freelancer.com,52.201.33.181,ec2-52-201-33-181.compute-1.amazonaws.com
elcomercio.pe,23.44.201.177,a23-44-201-177.deploy.static.akamaitechnologies.com
facebook-hardware.com,157.240.241.17,edge-star-shv-02-lga3.facebook.com
ghost.org,35.169.59.174,ec2-35-169-59-174.compute-1.amazonaws.com
8x8.com,54.69.33.46,ec2-54-69-33-46.us-west-2.compute.amazonaws.com
latamairlines.com,34.117.126.145,145.126.117.34.bc.googleusercontent.com
superpal.com,34.54.249.240,240.249.54.34.bc.googleusercontent.com
google.rw,142.250.80.3,lga34s33-in-f3.1e100.net
coches.net,18.238.49.4,server-18-238-49-4.jfk52.r.cloudfront.net
hwg.org,192.185.91.231,192-185-91-231.unifiedlayer.com
google.mv,142.251.32.99,lga25s77-in-f3.1e100.net
amtrak.com,23.201.181.15,a23-201-181-15.deploy.static.akamaitechnologies.com
lgdacom.net,34.149.84.92,92.84.149.34.bc.googleusercontent.com
xda-developers.com,52.5.96.96,ec2-52-5-96-96.compute-1.amazonaws.com
zyxel.com,54.166.122.157,ec2-54-166-122-157.compute-1.amazonaws.com
autoevolution.com,64.77.16.71,p5264502.a.softpedia.com
emarsys.net,52.208.59.95,ec2-52-208-59-95.eu-west-1.compute.amazonaws.com
baomoi.com,222.255.216.35,static.vnpt.vn
ora.com,35.247.101.175,175.101.247.35.bc.googleusercontent.com
salesloft.com,13.225.63.57,server-13-225-63-57.ewr53.r.cloudfront.net
easydns.com,64.68.203.7,www.easydns.com
google.bj,142.250.65.227,lga25s73-in-f3.1e100.net
autoscout24.de,13.226.94.57,server-13-226-94-57.jfk52.r.cloudfront.net
youradchoices.com,35.212.33.193,193.33.212.35.bc.googleusercontent.com
webcontentassessor.com,108.138.128.74,server-108-138-128-74.jfk50.r.cloudfront.net
pdflib.com,217.160.0.96,217-160-0-96.elastic-ssl.ui-r.com
poetryfoundation.org,3.129.91.173,ec2-3-129-91-173.us-east-2.compute.amazonaws.com
larazon.es,52.49.212.126,ec2-52-49-212-126.eu-west-1.compute.amazonaws.com
sporcle.com,3.168.73.50,server-3-168-73-50.jfk50.r.cloudfront.net
cloudflarestatus.com,35.201.124.30,30.124.201.35.bc.googleusercontent.com
uio.no,129.240.118.130,lb-w3d-prod-vip-vortex-www.uio.no
dyn.com,23.212.250.72,a23-212-250-72.deploy.static.akamaitechnologies.com
wyndhamhotels.com,167.124.104.41,microtel.com
ankr.com,18.173.132.4,server-18-173-132-4.jfk52.r.cloudfront.net
oclc.org,132.174.0.132,www.oclc.org
mypurecloud.com,3.225.216.21,ec2-3-225-216-21.compute-1.amazonaws.com
telia.com,81.236.63.162,www.telia.se
xlgmedia.com,54.82.184.213,ec2-54-82-184-213.compute-1.amazonaws.com
cloudtrax.com,54.218.182.253,ec2-54-218-182-253.us-west-2.compute.amazonaws.com
helsinki.fi,128.214.222.50,zapp-22.it.helsinki.fi
rb.gy,3.233.95.182,ec2-3-233-95-182.compute-1.amazonaws.com
webnode.com,18.195.46.128,ec2-18-195-46-128.eu-central-1.compute.amazonaws.com
kasserver.com,85.13.159.123,lbkas.kasserver.com
leagueofgraphs.com,37.187.230.190,ip190.ip-37-187-230.eu
scotsman.com,34.105.168.53,53.168.105.34.bc.googleusercontent.com
actionverb.com,34.229.250.177,ec2-34-229-250-177.compute-1.amazonaws.com
google.com.fj,142.251.32.99,lga25s77-in-f3.1e100.net
dn.se,34.117.105.189,189.105.117.34.bc.googleusercontent.com
cleveland.com,99.83.138.34,a135022da78f12244.awsglobalaccelerator.com
google.co.vi,142.250.80.36,lga34s34-in-f4.1e100.net
matomo.cloud,185.31.40.177,matomo.alwaysdata.net
forrester.com,Error,Error
isipp.com,216.128.149.225,216.128.149.225.vultrusercontent.com
rfa.org,104.126.112.96,a104-126-112-96.deploy.static.akamaitechnologies.com
zappos.com,18.216.70.16,ec2-18-216-70-16.us-east-2.compute.amazonaws.com
ionos.com,74.208.4.76,ionos.com
pagesjaunes.fr,35.190.37.247,247.37.190.35.bc.googleusercontent.com
nato.int,23.34.59.9,a23-34-59-9.deploy.static.akamaitechnologies.com
crowd-umlaut.com,52.210.240.156,ec2-52-210-240-156.eu-west-1.compute.amazonaws.com
sling.com,18.164.96.94,server-18-164-96-94.jfk50.r.cloudfront.net
theweathernetwork.com,198.168.5.28,theweathernetwork.com
natura.com.br,54.207.24.21,ec2-54-207-24-21.sa-east-1.compute.amazonaws.com
maryland.gov,13.248.172.205,ab698f1936528dee4.awsglobalaccelerator.com
alarm.com,216.36.42.11,alarm.com.ip.range
xataka.com,108.138.106.63,server-108-138-106-63.jfk50.r.cloudfront.net
inews.co.uk,23.40.18.79,a23-40-18-79.deploy.static.akamaitechnologies.com
google.ne,142.250.80.35,lga34s34-in-f3.1e100.net
prodigygame.com,15.197.211.241,a729bc37a4b1ffd68.awsglobalaccelerator.com
axonix.com,18.238.80.57,server-18-238-80-57.jfk52.r.cloudfront.net
powerschool.com,192.230.74.116,192.230.74.116.ip.incapdns.net
concursolutions.com,96.17.65.23,a96-17-65-23.deploy.static.akamaitechnologies.com
g123.jp,13.33.252.117,server-13-33-252-117.jfk50.r.cloudfront.net
biglots.com,23.205.53.238,a23-205-53-238.deploy.static.akamaitechnologies.com
grab.com,18.238.80.122,server-18-238-80-122.jfk52.r.cloudfront.net
convertio.co,13.226.94.108,server-13-226-94-108.jfk52.r.cloudfront.net
airdroid.com,75.2.2.223,a385e0592628cae80.awsglobalaccelerator.com
latercera.com,13.248.160.212,a104805bf45cbcf6f.awsglobalaccelerator.com
braintreegateway.com,76.223.13.31,ae1d37305401c759d.awsglobalaccelerator.com
gammaplatform.com,34.124.238.19,19.238.124.34.bc.googleusercontent.com
gsa.gov,23.22.13.113,ec2-23-22-13-113.compute-1.amazonaws.com
academy.com,174.46.23.26,174-46-23-26.static.ctl.one
now.gg,3.171.139.64,server-3-171-139-64.jfk52.r.cloudfront.net
fanatics.com,184.50.204.120,a184-50-204-120.deploy.static.akamaitechnologies.com
x-cdn-static.com,107.22.193.119,ec2-107-22-193-119.compute-1.amazonaws.com
chinatimes.com,35.244.236.6,6.236.244.35.bc.googleusercontent.com
wsj.net,3.168.102.112,server-3-168-102-112.jfk52.r.cloudfront.net
plrm.zone,50.63.202.41,41.202.63.50.host.secureserver.net
eventim.de,23.204.8.81,a23-204-8-81.deploy.static.akamaitechnologies.com
turbify.com,3.84.65.235,ec2-3-84-65-235.compute-1.amazonaws.com
kaggle.com,35.244.233.98,98.233.244.35.bc.googleusercontent.com
fashionnova.com,23.227.38.32,myshopify.com
idealo.de,35.157.169.142,ec2-35-157-169-142.eu-central-1.compute.amazonaws.com
nme.com,3.168.122.53,server-3-168-122-53.jfk52.r.cloudfront.net
palmpay.app,217.70.184.38,webredir.vip.gandi.net
streamzon.net,52.85.61.71,server-52-85-61-71.ewr53.r.cloudfront.net
timeshighereducation.com,52.50.181.160,ec2-52-50-181-160.eu-west-1.compute.amazonaws.com
sytes.net,158.247.7.206,freedns.noip.com
archive.is,Error,Error
recruit.co.jp,18.176.127.94,ec2-18-176-127-94.ap-northeast-1.compute.amazonaws.com
fws.gov,23.196.3.194,a23-196-3-194.deploy.static.akamaitechnologies.com
surfnet.nl,192.87.108.15,revproxy20.surfnet.nl
hpdaas.com,52.92.251.195,s3-website-us-west-2.amazonaws.com
thegamer.com,52.203.114.80,ec2-52-203-114-80.compute-1.amazonaws.com
onef.pro,82.202.218.6,track.onef.pro
autotrader.com,23.201.164.232,a23-201-164-232.deploy.static.akamaitechnologies.com
abebooks.com,99.83.223.161,a3bd39f51f932119f.awsglobalaccelerator.com
thomann.de,212.204.75.161,www.thomann.de
liverpoolecho.co.uk,54.77.171.166,ec2-54-77-171-166.eu-west-1.compute.amazonaws.com
rainews.it,212.162.68.91,futuro24.rai.it
supremecourt.gov,23.219.82.32,a23-219-82-32.deploy.static.akamaitechnologies.com
amperwave.net,108.138.106.78,server-108-138-106-78.jfk50.r.cloudfront.net
google.co.zw,142.250.65.163,lga25s71-in-f3.1e100.net
deepai.org,108.139.47.32,server-108-139-47-32.jfk50.r.cloudfront.net
turner.com,54.84.21.122,ec2-54-84-21-122.compute-1.amazonaws.com
gao.gov,52.72.207.206,ec2-52-72-207-206.compute-1.amazonaws.com
zoopla.co.uk,52.49.42.26,ec2-52-49-42-26.eu-west-1.compute.amazonaws.com
vk.ru,Error,Error
wanadoo.fr,193.252.148.192,30000-redirecteur-prod-r-force-one-sph-echo-pub.caas.fti.net
getpublica.com,75.2.70.75,aacb0a264e514dd48.awsglobalaccelerator.com
dnofd.com,35.168.41.131,ec2-35-168-41-131.compute-1.amazonaws.com
aboutamazon.com,52.85.61.110,server-52-85-61-110.ewr53.r.cloudfront.net
bayern.de,195.200.71.187,rvr-prx-187.bayern.de
gigaset.net,81.173.115.217,ip81-173-115-217.pbiaas.com
webthing.com,209.20.83.52,209-20-83-52.slicehost.net
sonnen.de,138.201.250.185,proxy-srv24.sonnenbatterie.de
volkswagen.de,75.2.48.58,a4c20c48a9a10863f.awsglobalaccelerator.com
glip.com,184.169.135.44,ec2-184-169-135-44.us-west-1.compute.amazonaws.com
detik.com,103.49.221.211,s211-cast-211-221-49-103.detik.com
setlist.fm,108.139.29.66,server-108-139-29-66.jfk50.r.cloudfront.net
orangedata.ru,188.170.11.161,aqsi.ru
blocket.se,18.173.219.82,server-18-173-219-82.jfk52.r.cloudfront.net
flippingbook.com,3.86.120.57,ec2-3-86-120-57.compute-1.amazonaws.com
itunes.com,17.253.144.11,primephonic.com
ifood.tv,34.195.71.44,ec2-34-195-71-44.compute-1.amazonaws.com
videonow.ru,212.76.131.50,vs25.videonow.ru
lothar.com,216.252.162.225,cernio1.lothar.com
geocaching.com,63.251.163.200,www.geocaching.com
semana.com,76.223.87.56,a2da399815c7c2be9.awsglobalaccelerator.com
yorku.ca,130.63.236.137,academics.yorku.ca
pantip.com,15.235.165.183,ns5015786.ip-15-235-165.net
lolesports.com,15.197.167.90,afa7f374f51cc8991.awsglobalaccelerator.com
xs4all.nl,75.2.72.204,a79c56108cb1d0cd3.awsglobalaccelerator.com
boe.es,81.89.32.200,www.boe.es
britishairways.com,23.41.170.226,a23-41-170-226.deploy.static.akamaitechnologies.com
srv53.net,5.39.10.93,park.dnshosting.org
ntp.br,200.160.11.120,sine.in.ceptro.br
a.co,54.239.20.248,amz.onl
hs.fi,13.33.252.64,server-13-33-252-64.jfk50.r.cloudfront.net
cafepress.com,13.35.93.7,server-13-35-93-7.jfk50.r.cloudfront.net
betrad.com,96.45.83.235,redirection.dnsmadeeasy.com
vine.co,44.237.171.4,ec2-44-237-171-4.us-west-2.compute.amazonaws.com
google.gy,142.250.65.195,lga25s72-in-f3.1e100.net
trenitalia.com,2.18.142.69,a2-18-142-69.deploy.static.akamaitechnologies.com
usertesting.com,54.215.94.87,ec2-54-215-94-87.us-west-1.compute.amazonaws.com
gwars.io,52.29.148.134,zmdb.ganjawars.ru
retailrocket.ru,88.99.142.227,static.88-99-142-227.clients.your-server.de
viafoura.co,54.231.171.69,s3-website-us-east-1.amazonaws.com
milanuncios.com,13.249.91.62,server-13-249-91-62.jfk52.r.cloudfront.net
olx.ro,108.139.29.45,server-108-139-29-45.jfk50.r.cloudfront.net
transfermarkt.com,5.159.57.195,www-riedle.transfermarkt.de
sonnenbatterie.de,138.201.250.185,proxy-srv24.sonnenbatterie.de
rferl.org,23.49.248.15,a23-49-248-15.deploy.static.akamaitechnologies.com
google.cat,142.250.80.35,lga34s34-in-f3.1e100.net
gate.io,52.69.7.39,ec2-52-69-7-39.ap-northeast-1.compute.amazonaws.com
theaustralian.com.au,23.56.162.167,a23-56-162-167.deploy.static.akamaitechnologies.com
wpscdn.cn,121.36.74.228,ecs-121-36-74-228.compute.hwclouds-dns.com
tf1info.fr,52.223.33.19,ae20aeaf3be036e96.awsglobalaccelerator.com
azioncdn.net,179.191.190.64,179-191-190-64.rev.azion.net
cgood.ru,158.58.132.167,host-158-58-132-167.bisv.ru
sanity.io,35.186.225.23,23.225.186.35.bc.googleusercontent.com
goindigo.in,43.205.43.164,ec2-43-205-43-164.ap-south-1.compute.amazonaws.com
ilfattoquotidiano.it,3.66.61.17,ec2-3-66-61-17.eu-central-1.compute.amazonaws.com
tampabay.com,23.54.161.82,a23-54-161-82.deploy.static.akamaitechnologies.com
uw.edu,34.168.51.100,www14.s.uw.edu
yougile.com,176.99.3.97,d50374.reg.regrucolo.ru
tf1.fr,75.2.60.43,a14c4d80f0c3eb316.awsglobalaccelerator.com
syr.edu,128.230.18.63,syr.edu
toyokeizai.net,202.238.151.52,52.151.238.202.rev.ismedia.jp
leeds.ac.uk,3.33.141.243,a629e06580ffa66f9.awsglobalaccelerator.com
google.mn,142.250.65.227,lga25s73-in-f3.1e100.net
dtln.ru,212.193.158.133,cdn.ngenix.net
usbank.com,170.135.184.254,www.toyotarewardsvisaapply.com
zillowstatic.com,18.164.96.87,server-18-164-96-87.jfk50.r.cloudfront.net
google.com.nf,142.251.40.196,lga34s38-in-f4.1e100.net
mobiusltd.com,66.155.40.24,marx.multipattern.com
cronolog.org,210.158.238.214,eed6.nlrs.jp
o2.pl,212.77.98.29,www.o2.pl
mercadolibre.com.co,18.173.219.117,server-18-173-219-117.jfk52.r.cloudfront.net
pushd.com,44.219.246.171,ec2-44-219-246-171.compute-1.amazonaws.com
wynk.in,3.168.122.7,server-3-168-122-7.jfk52.r.cloudfront.net
cloudbirds.cn,116.205.131.129,ecs-116-205-131-129.compute.hwclouds-dns.com
wallapop.com,18.173.219.84,server-18-173-219-84.jfk52.r.cloudfront.net
nhk.jp,76.223.16.232,a5406b0d2ed15a0dc.awsglobalaccelerator.com
walmart.com.mx,23.201.177.206,a23-201-177-206.deploy.static.akamaitechnologies.com
aralego.com,139.162.22.189,li864-189.members.linode.com
google.gg,142.250.80.36,lga34s34-in-f4.1e100.net
epfl.ch,128.178.222.83,app-os-exopge.epfl.ch
godaddysites.com,76.223.105.230,a16e665f42988324c.awsglobalaccelerator.com
researchnow.com,34.83.91.59,59.91.83.34.bc.googleusercontent.com
